gene_id 	cluster	status	loglr	df	p	p.adjust	genes	
ENSG00000095794 clu_33529_NA	chr10:35195214:35206895:clu_33529_NA	-0.695038125528756	0.142419610317637	0.070145634437269	-0.0722739758803676	CREM
ENSG00000198728 clu_34642_NA	chr10:102111536:102114406:clu_34642_NA	-2.81239682125988	0.54384490693902	0.638826898123328	0.0949819911843079	LDB1
ENSG00000198728 clu_34642_NA	chr10:102111536:102120086:clu_34642_NA	-3.22645278097557	0.45615423789635	0.354158462679363	-0.101995775216987	LDB1
ENSG00000173442 clu_52877_NA	chr11:65581126:65581211:clu_52877_NA	-0.55718182919702	0.371543339530134	0.27278095028134	-0.0987623892487939	EHBP1L1
ENSG00000013573 clu_30671_NA	chr12:31103020:31103577:clu_30671_NA	0.643880862809566	0.0588618425539037	0.138031082620113	0.0791692400662095	DDX11
ENSG00000134283 clu_30758_NA	chr12:42326229:42335883:clu_30758_NA	2.93925505394732	0.814696755775648	0.764696413513391	-0.0500003422622566	PPHLN1
ENSG00000139624 clu_31027_NA	chr12:50130694:50132962:clu_31027_NA	0.139141326546577	0.156692761218864	0.218493149640908	0.0618003884220437	CERS5
ENSG00000139624 clu_31027_NA	chr12:50130694:50134546:clu_31027_NA	-0.394426910318568	0.630069848961424	0.51529015866599	-0.114779690295434	CERS5
ENSG00000196935 clu_31576_NA	chr12:64087026:64091276:clu_31576_NA	-0.310124655833848	0.146554590220861	0.0818984084855463	-0.0646561817353146	SRGAP1
ENSG00000196935 clu_31576_NA	chr12:64087026:64091893:clu_31576_NA	0.447084145597193	0.321717412656143	0.383355949992557	0.0616385373364134	SRGAP1
ENSG00000196935 clu_31576_NA	chr12:64091378:64094932:clu_31576_NA	-0.67192434111416	0.128061466847234	0.0498387225353195	-0.0782227443119145	SRGAP1
ENSG00000196935 clu_31576_NA	chr12:64091926:64094932:clu_31576_NA	0.465609592159019	0.391353321470249	0.475053108492191	0.0836997870219417	SRGAP1
ENSG00000091039 clu_31754_NA	chr12:76450979:76487510:clu_31754_NA	-0.349632264976113	0.187602814307099	0.126059507018484	-0.0615433072886155	OSBPL8
ENSG00000091039 clu_31754_NA	chr12:76450988:76459859:clu_31754_NA	0.326505513731787	0.228055987457921	0.301314922462512	0.0732589350045912	OSBPL8
ENSG00000091039 clu_31754_NA	chr12:76450988:76487510:clu_31754_NA	-0.252217003430548	0.308359719884653	0.228402476381488	-0.0799572435031646	OSBPL8
ENSG00000091039 clu_31754_NA	chr12:76459895:76487510:clu_31754_NA	0.336850873820709	0.220030826120027	0.293734949779347	0.0737041236593203	OSBPL8
NA clu_32626_NA	chr12:121781192:121793152:clu_32626_NA	-0.543895321962601	0.23918950050144	0.150909828214826	-0.0882796722866139	RHOF,LINC01089
NA clu_32626_NA	chr12:121793239:121793496:clu_32626_NA	-0.852312759582773	0.219530574822574	0.10174812998712	-0.117782444835454	RHOF,LINC01089
NA clu_32626_NA	chr12:121796242:121799847:clu_32626_NA	0.292074424685181	0.424304626852666	0.617604182507381	0.193299555654716	RHOF,LINC01089
ENSG00000172766 clu_13701_NA	chr13:41367652:41369090:clu_13701_NA	-0.70299171355099	0.352153005057436	0.268830828312351	-0.0833221767450849	NAA16
ENSG00000102606 clu_14248_NA	chr13:111288443:111292118:clu_14248_NA	0.131504643557634	0.179345539506209	0.235041271555395	0.0556957320491858	ARHGEF7
ENSG00000102606 clu_14248_NA	chr13:111288443:111300748:clu_14248_NA	-0.381302200089316	0.32293069773151	0.253427475012653	-0.0695032227188564	ARHGEF7
ENSG00000186960 clu_322_NA	chr14:28773433:28791880:clu_322_NA	0.402435545090079	0.532204533924473	0.626254925655111	0.0940503917306386	LINC01551
ENSG00000167178 clu_12710_NA	chr15:74128307:74131207:clu_12710_NA	0.310548707234928	0.232358941285995	0.28618219352658	0.0538232522405855	ISLR2
ENSG00000167178 clu_12710_NA	chr15:74130621:74131207:clu_12710_NA	-0.0170418548754792	0.62782632059328	0.557252421710196	-0.0705738988830842	ISLR2
ENSG00000196557 clu_35379_NA	chr16:1210971:1211168:clu_35379_NA	-1.34533436380299	0.348923766965091	0.400168196075441	0.0512444291103505	CACNA1H
NA clu_36153_NA	chr16:22437492:22443807:clu_36153_NA	-6.27977138080739	0.0905668687102651	2.03910969616368e-05	-0.0905464776133035	ENSG00000291060,SMG1P1
NA clu_36153_NA	chr16:22437492:22451620:clu_36153_NA	2.32481190559593	0.35845096253629	0.44037639151007	0.0819254289737801	ENSG00000291060,SMG1P1
NA clu_36153_NA	chr16:22437492:22454702:clu_36153_NA	1.4751186497182	0.253841784499248	0.133333812516333	-0.120507971982914	ENSG00000291060,SMG1P1
NA clu_36153_NA	chr16:22451658:22454702:clu_36153_NA	2.47984082549327	0.297140384254197	0.426269404876635	0.129129020622438	ENSG00000291060,SMG1P1
NA clu_36507_NA	chr16:31465982:31466079:clu_36507_NA	0.517952558016333	0.301760110495454	0.512135789026791	0.210375678531338	ARMC5,TGFB1I1
NA clu_36507_NA	chr16:31472201:31473441:clu_36507_NA	-0.397905638813647	0.677372706080323	0.460043425262095	-0.217329280818228	ARMC5,TGFB1I1
ENSG00000155393 clu_36597_NA	chr16:50075711:50078741:clu_36597_NA	-0.941754994435634	0.981530265034393	0.925897975421255	-0.055632289613138	HEATR3
ENSG00000133030 clu_2507_NA	chr17:17180088:17180607:clu_2507_NA	-0.235661044127202	0.164661223907551	0.110637119217664	-0.0540241046898875	MPRIP
ENSG00000133030 clu_2507_NA	chr17:17180088:17184823:clu_2507_NA	0.308799871003629	0.670005186566251	0.77596843547896	0.105963248912708	MPRIP
ENSG00000133030 clu_2507_NA	chr17:17180669:17184823:clu_2507_NA	-0.232837006291965	0.157855655314412	0.106364359547726	-0.0514912957666854	MPRIP
ENSG00000109046 clu_2670_NA	chr17:27306882:27307744:clu_2670_NA	-0.119845297337142	0.659063164995787	0.77250938205388	0.113446217058093	WSB1
ENSG00000109046 clu_2670_NA	chr17:27306882:27309100:clu_2670_NA	-0.794809693525638	0.290327026659238	0.173272992767759	-0.117054033891479	WSB1
ENSG00000275832 clu_3096_NA	chr17:38497826:38500597:clu_3096_NA	-0.817968842943214	0.111039856533454	0.0483970492336831	-0.0626428072997714	ARHGAP23
