353	ENSG00000119777	TMEM214	chr2	+	27037789	27037892	27037814	27037892	27037560	27037702	353	19,25,24,17,26,47,42	4,6,1,1,3,4,9	25,13,14,18,16,18,8	21,9,2,13,0,11,4	124	99	0.000317071547744	0.0176121413744	0.791,0.769,0.95,0.931,0.874,0.904,0.788	0.487,0.536,0.848,0.525,1.0,0.566,0.615	0.204
527	ENSG00000176840	MIR7-3HG	chr19	+	4769259	4769351	4769283	4769351	4769131	4769169	527	36,67,56,94,57,33,82	61,93,101,123,92,67,120	160,68,60,51,65,54,101	297,179,148,146,115,114,245	123	99	0.000210231032858	0.0131677904674	0.322,0.367,0.309,0.381,0.333,0.284,0.355	0.302,0.234,0.246,0.219,0.313,0.276,0.249	0.073
534	ENSG00000176840	MIR7-3HG	chr19	+	4769247	4769351	4769283	4769351	4769132	4769169	534	42,75,68,91,76,41,96	61,93,101,123,92,67,120	185,72,67,64,72,68,116	297,179,148,146,115,114,245	135	99	0.000128661275821	0.0094918318325	0.336,0.372,0.331,0.352,0.377,0.31,0.37	0.314,0.228,0.249,0.243,0.315,0.304,0.258	0.077
611	ENSG00000058673	ZC3H11A	chr1	+	203802651	203803016	203802956	203803016	203801574	203801628	611	492,445,408,273,482,304,461	28,38,9,5,40,14,21	196,433,388,421,429,459,342	22,46,31,32,32,33,31	404	99	0.000247984824715	0.0150488233024	0.812,0.742,0.917,0.93,0.747,0.842,0.843	0.686,0.698,0.754,0.763,0.767,0.773,0.73	0.095
622	ENSG00000102858	MGRN1	chr16	+	4686258	4690972	4688795	4690972	4683842	4683932	622	2078,1810,4472,897,4037,1325,4455	223,180,134,168,208,217,222	918,900,1912,1322,2182,2028,1630	291,247,247,333,233,225,262	2636	99	1.86912804522e-05	0.00225848926399	0.259,0.274,0.556,0.167,0.422,0.187,0.43	0.106,0.12,0.225,0.13,0.26,0.253,0.189	0.145
712	ENSG00000204147	ASAH2B	chr10	+	50745127	50745274	50745201	50745274	50742914	50743010	712	28,44,5,5,23,56,6	2,4,1,0,6,0,0	21,17,25,33,30,32,12	1,6,7,6,5,7,6	173	99	0.000721261008335	0.0317286639317	0.889,0.863,0.741,1.0,0.687,1.0,1.0	0.923,0.619,0.671,0.759,0.774,0.723,0.534	0.168
814	ENSG00000286818	NA	chr5	+	79844808	79845000	79844811	79845000	79844062	79844159	814	0,2,13,8,1,2,0	2,0,4,2,5,0,5	0,0,6,2,0,0,0	2,2,0,1,6,3,3	102	99	0.00084603828388	0.0352983865167	0.0,1.0,0.759,0.795,0.163,1.0,0.0	0.0,0.0,1.0,0.66,0.0,0.0,0.0	0.294
839	ENSG00000139044	B4GALNT3	chr12	+	557890	558088	558015	558088	557607	557761	839	21,11,13,11,6,27,13	50,12,61,36,73,33,59	2,10,4,5,7,17,10	71,78,48,51,62,58,61	224	99	6.56974119484e-06	0.000993900358972	0.157,0.288,0.086,0.119,0.035,0.266,0.089	0.012,0.054,0.036,0.042,0.048,0.115,0.068	0.095
1187	ENSG00000165795	NDRG2	chr14	-	21024029	21024139	21024029	21024096	21025028	21025061	1187	53,79,190,112,91,108,233	216,282,378,240,228,178,535	61,69,68,201,73,46,59	312,200,314,471,125,259,424	142	99	0.000304829460104	0.0170851403422	0.146,0.163,0.259,0.245,0.218,0.297,0.233	0.12,0.194,0.131,0.229,0.289,0.11,0.088	0.057
1226	ENSG00000092148	HECTD1	chr14	-	31128611	31129448	31128611	31129307	31133237	31133414	1226	397,380,134,91,457,266,293	19,36,4,9,27,22,24	159,427,389,341,384,389,357	15,52,30,51,37,50,50	240	99	3.90295804106e-05	0.00384265837185	0.896,0.813,0.933,0.807,0.875,0.833,0.834	0.814,0.772,0.842,0.734,0.811,0.762,0.747	0.073
