gene_id 	cluster	status	loglr	df	p	p.adjust	genes	
ENSG00000170525 clu_37261_NA	chr10:6226365:6232895:clu_37261_NA	-0.602490737111545	0.116566949671683	0.0561555190622407	-0.0604114306094419	PFKFB3
ENSG00000148604 clu_38500_NA	chr10:84254443:84254697:clu_38500_NA	0.490202250500775	0.0356663388607177	0.0895509789550543	0.0538846400943366	RGR
ENSG00000148604 clu_38500_NA	chr10:84254443:84257893:clu_38500_NA	-0.662477853731346	0.380977221839599	0.302070426151085	-0.0789067956885134	RGR
ENSG00000148604 clu_38500_NA	chr10:84254737:84255137:clu_38500_NA	0.857850355959103	0.0282471376097983	0.102436279292434	0.0741891416826361	RGR
ENSG00000107954 clu_39131_NA	chr10:103494472:103570872:clu_39131_NA	0.0154964691278215	0.333427129380761	0.394153232244715	0.0607261028639545	NEURL1
NA clu_58267_NA	chr11:308438:309013:clu_58267_NA	-0.786659602070087	0.188351829401416	0.11656268643983	-0.071789142961586	IFITM2,ENSG00000288681,IFITM1
NA clu_58267_NA	chr11:314356:314922:clu_58267_NA	-0.225358234974736	0.77570846981267	0.841508147680975	0.0657996778683053	IFITM2,ENSG00000288681,IFITM1
ENSG00000177595 clu_58359_NA	chr11:802854:803174:clu_58359_NA	0.551290850975155	0.149229793865977	0.227002604932921	0.077772811066944	PIDD1
ENSG00000177595 clu_58359_NA	chr11:802891:803174:clu_58359_NA	0.793511047093187	0.258277996250154	0.500561686073906	0.242283689823752	PIDD1
ENSG00000177595 clu_58359_NA	chr11:803085:803174:clu_58359_NA	-0.727900760481989	0.463121058684506	0.196030646864376	-0.26709041182013	PIDD1
ENSG00000176697 clu_58975_NA	chr11:27658585:27720346:clu_58975_NA	-0.195145696337615	0.165886711759292	0.266739959188593	0.100853247429301	BDNF
ENSG00000176697 clu_58975_NA	chr11:27658585:27721412:clu_58975_NA	-1.33893412653693	0.266835245042434	0.136703196950723	-0.130132048091712	BDNF
ENSG00000148950 clu_58995_NA	chr11:31433570:31509519:clu_58995_NA	-0.282082901782735	0.605646294215625	0.539766304001589	-0.0658799902140361	IMMP1L
ENSG00000085063 clu_59034_NA	chr11:33722463:33731424:clu_59034_NA	0.0874646303550414	0.307066525345268	0.361987108676382	0.0549205833311138	CD59
ENSG00000085063 clu_59034_NA	chr11:33722463:33736382:clu_59034_NA	-0.258204241139615	0.518176742715053	0.432331085130351	-0.0858456575847015	CD59
ENSG00000172803 clu_59938_NA	chr11:65852958:65853282:clu_59938_NA	0.45499117580192	0.807796746145615	0.863652357838201	0.0558556116925857	SNX32
ENSG00000174547 clu_60015_NA	chr11:66438259:66438632:clu_60015_NA	-0.262900110313946	0.85440751371595	0.734134130282279	-0.120273383433671	MRPL11
ENSG00000174547 clu_60015_NA	chr11:66438259:66438710:clu_60015_NA	0.720466458399751	0.0858302002324157	0.197161065438349	0.111330865205934	MRPL11
ENSG00000166002 clu_60698_NA	chr11:93479269:93499276:clu_60698_NA	0.515452850233269	0.601143230827896	0.732115083873603	0.130971853045706	SMCO4
ENSG00000166002 clu_60698_NA	chr11:93479284:93499276:clu_60698_NA	-0.663113599073394	0.141274383167327	0.0529443850027672	-0.0883299981645599	SMCO4
NA clu_60990_NA	chr11:113733814:113736620:clu_60990_NA	0.827453547965439	0.380471822395179	0.561341746704553	0.180869924309374	TMPRSS5,ZW10
ENSG00000126746 clu_33997_NA	chr12:6678460:6678946:clu_33997_NA	-0.344429903468857	0.321924994512619	0.209231457834224	-0.112693536678394	ZNF384
ENSG00000126746 clu_33997_NA	chr12:6678710:6678946:clu_33997_NA	0.363603565964207	0.291068327604789	0.384027445479491	0.092959117874702	ZNF384
ENSG00000184613 clu_34592_NA	chr12:44875900:44876294:clu_34592_NA	0.414059292226379	0.400668318742788	0.546132179046506	0.145463860303718	NELL2
ENSG00000184613 clu_34592_NA	chr12:44875900:44881779:clu_34592_NA	-0.323611682504541	0.210701397198385	0.137345281780744	-0.0733561154176411	NELL2
ENSG00000111596 clu_35565_NA	chr12:70278274:70310895:clu_35565_NA	0.564929305726087	0.58967640097197	0.698430339107122	0.108753938135152	CNOT2
ENSG00000196091 clu_35969_NA	chr12:101680529:101682604:clu_35969_NA	0.247009259124708	0.0950044725159092	0.167413448760395	0.0724089762444861	MYBPC1
ENSG00000196091 clu_35969_NA	chr12:101680529:101685582:clu_35969_NA	-0.704608936224593	0.710543661368593	0.483453301622545	-0.227090359746049	MYBPC1
ENSG00000196091 clu_35969_NA	chr12:101682662:101684382:clu_35969_NA	0.363139907914137	0.0849901965652936	0.168209308589388	0.0832191120240947	MYBPC1
ENSG00000196091 clu_35969_NA	chr12:101684424:101685582:clu_35969_NA	0.205964985156375	0.100313331127806	0.169660070344436	0.0693467392166304	MYBPC1
