229	ENSG00000074755	ZZEF1	chr17	-	4070683	4070924	4070810	4070924	4067162	4067242	229	4,2,28,18	0,1,0,1	6,4,15,12	0,14,0,5	226	99	0.000501139058091	0.0183591204499	1.0,0.467,1.0,0.887	1.0,0.111,1.0,0.513	0.183
247	ENSG00000164941	INTS8	chr8	+	94865505	94865700	94865505	94865690	94866157	94866191	247	3,0,4,9	7,4,8,32	0,1,0,2	17,5,8,14	109	99	7.42990960332e-05	0.00457777987576	0.28,0.0,0.312,0.203	0.0,0.154,0.0,0.115	0.132
249	ENSG00000161265	U2AF1L4	chr19	-	35744011	35744145	35744069	35744145	35743808	35743904	249	0,10,0,2	5,23,57,6	1,0,0,0	8,30,61,7	157	99	0.00061411187506	0.0208649462067	0.0,0.215,0.0,0.174	0.073,0.0,0.0,0.0	0.079
401	ENSG00000101182	PSMA7	chr20	-	62139695	62139905	62139780	62139905	62139074	62139197	401	2,0,1,0	11,23,91,14	1,1,3,6	9,11,29,14	184	99	0.000768714286162	0.0251053743225	0.089,0.0,0.006,0.0	0.056,0.047,0.053,0.187	-0.062
475	ENSG00000196876	SCN8A	chr12	+	51688757	51690019	51688757	51688849	51699569	51699791	475	170,122,194,208	0,0,4,5	154,100,219,258	0,0,0,2	1269	99	0.00087550632826	0.0271213835365	1.0,1.0,0.791,0.764	1.0,1.0,1.0,0.91	-0.089
501	ENSG00000168610	STAT3	chr17	-	42322281	42322494	42322284	42322494	42317181	42317224	501	0,0,4,0	2,2,0,1	3,2,2,8	0,0,17,0	102	99	7.40473914221e-05	0.00457777987576	0.0,0.0,1.0,0.0	1.0,1.0,0.102,1.0	-0.525
504	ENSG00000235257	ITGA9-AS1	chr3	-	37818679	37818930	37818809	37818930	37808495	37808880	504	1,1,4,5	2,0,6,2	6,8,1,6	0,1,0,1	229	99	1.54385852946e-06	0.00034233031498	0.178,1.0,0.224,0.519	1.0,0.776,1.0,0.722	-0.394
679	ENSG00000092148	HECTD1	chr14	-	31122913	31123047	31122919	31123047	31121382	31121505	679	6,24,90,21	1,3,0,2	7,13,25,13	2,10,2,5	105	99	1.35990844198e-05	0.00137780913078	0.85,0.883,1.0,0.908	0.767,0.551,0.922,0.71	0.173
745	ENSG00000126522	ASL	chr7	+	66089090	66089335	66089090	66089175	66089611	66089695	745	1,31,43,7	0,0,26,1	1,26,13,6	0,0,2,0	259	99	0.00032060978782	0.0136437276372	1.0,1.0,0.387,0.728	1.0,1.0,0.713,1.0	-0.149
757	ENSG00000070010	UFD1	chr22	-	19475469	19475602	19475495	19475602	19475067	19475100	757	5,3,5,4	4,1,0,2	0,2,1,0	2,0,49,3	125	99	9.31961695916e-06	0.00112181560711	0.497,0.704,1.0,0.613	0.0,1.0,0.016,0.0	0.45
794	ENSG00000003509	NDUFAF7	chr2	+	37241577	37241791	37241577	37241637	37242634	37242693	794	12,25,48,31	0,1,0,0	15,23,13,42	3,0,5,0	253	99	0.000836064306674	0.026684385788	1.0,0.907,1.0,1.0	0.662,1.0,0.504,1.0	0.185
913	ENSG00000291129	PPIEL	chr1	-	39529015	39529164	39529054	39529164	39522279	39522505	913	8,18,29,4	5,45,36,7	0,4,10,4	1,46,36,8	138	99	0.00126027265109	0.0347028018238	0.534,0.223,0.366,0.291	0.0,0.059,0.166,0.264	0.231
958	ENSG00000152763	DNAI4	chr1	-	66890182	66891266	66891153	66891266	66871369	66871509	958	5,25,6,12	0,1,1,6	5,26,30,15	0,0,0,0	1070	99	3.59717960763e-06	0.000561293247665	1.0,0.698,0.357,0.156	1.0,1.0,1.0,1.0	-0.447
1062	ENSG00000130475	FCHO1	chr19	+	17774238	17774287	17774238	17774283	17774393	17774478	1062	1,1,0,1	2,2,3,3	1,1,2,4	4,1,0,3	103	99	0.000992315627577	0.0294410263309	0.325,0.325,0.0,0.243	0.194,0.49,1.0,0.562	-0.338
1512	ENSG00000124275	MTRR	chr5	+	7873372	7873526	7873372	7873512	7875257	7875375	1512	14,25,38,25	4,0,0,0	7,24,21,23	0,5,48,0	113	99	0.00141219523705	0.0383843776367	0.754,1.0,1.0,1.0	1.0,0.808,0.277,1.0	0.167
1687	ENSG00000164344	KLKB1	chr4	+	186250242	186250433	186250242	186250402	186251218	186251328	1687	0,2,1,6	19,2,1,9	0,0,1,1	9,6,7,22	130	99	0.000942331382966	0.0283574436888	0.0,0.432,0.432,0.337	0.0,0.0,0.098,0.033	0.268
1716	ENSG00000177728	TMEM94	chr17	+	75491690	75491900	75491690	75491852	75492473	75492789	1716	31,45,139,25	10,24,3,12	18,29,63,18	15,13,47,18	147	99	0.00106593049847	0.0309550146204	0.676,0.558,0.969,0.584	0.447,0.6,0.474,0.402	0.216
1764	ENSG00000227733	NA	chr1	-	148206494	148206633	148206601	148206633	148205623	148205692	1764	16,3,6,14	0,0,0,1	24,7,2,21	1,11,16,1	206	99	5.65407632491e-07	0.000158804157046	1.0,1.0,1.0,0.871	0.92,0.234,0.057,0.91	0.438
1813	ENSG00000011243	AKAP8L	chr19	-	15398629	15399410	15399301	15399410	15397713	15397855	1813	5,21,14,12	29,35,36,40	13,24,29,21	19,27,9,20	771	99	1.29207455185e-05	0.00136087752174	0.022,0.072,0.048,0.037	0.081,0.102,0.293,0.119	-0.104
1845	ENSG00000141030	COPS3	chr17	-	17270757	17271008	17270895	17271008	17267884	17267977	1845	5,10,11,14	0,0,0,2	20,13,24,16	4,0,0,4	237	99	0.000693581151854	0.0233764591421	1.0,1.0,1.0,0.745	0.676,1.0,1.0,0.626	0.111
1949	ENSG00000144847	IGSF11	chr3	-	118905595	118905718	118905667	118905718	118904647	118904798	1949	19,36,64,14	0,0,22,0	25,49,27,37	0,0,0,0	171	99	1.44313591662e-05	0.00141393758528	1.0,1.0,0.627,1.0	1.0,1.0,1.0,1.0	-0.093
1986	ENSG00000121766	ZCCHC17	chr1	+	31346639	31346818	31346639	31346740	31348828	31348974	1986	12,8,2,11	24,112,152,28	20,7,29,24	23,80,140,30	177	99	0.0017817247303	0.0466236415451	0.219,0.038,0.007,0.18	0.327,0.047,0.104,0.309	-0.086
2078	ENSG00000143207	COP1	chr1	-	176163814	176163891	176163826	176163891	176162868	176162988	2078	11,17,27,27	1,1,12,5	8,13,6,24	3,1,0,0	111	99	0.00191003406148	0.0487695363698	0.908,0.938,0.667,0.828	0.704,0.921,1.0,1.0	-0.071
2119	ENSG00000234026	NA	chr10	-	95144257	95144418	95144270	95144418	95143235	95143294	2119	0,2,0,0	1,6,18,7	4,0,1,4	2,9,1,3	112	99	2.69848119546e-05	0.0021053150512	0.0,0.228,0.0,0.0	0.639,0.0,0.469,0.541	-0.355
2182	ENSG00000253361	NA	chr8	-	38552620	38553091	38552958	38553091	38552247	38552380	2182	9,16,8,7	2,4,2,3	5,6,13,21	0,0,0,1	437	99	2.06915273804e-08	1.45289008089e-05	0.505,0.475,0.475,0.346	1.0,1.0,1.0,0.826	-0.506
2515	ENSG00000260372	AQP4-AS1	chr18	+	26688078	26688573	26688078	26688154	26689354	26689668	2515	14,3,14,10	0,0,0,1	3,6,2,6	0,0,4,2	518	99	0.000499895951417	0.0183591204499	1.0,1.0,1.0,0.656	1.0,1.0,0.087,0.364	0.301
2858	ENSG00000092098	RNF31	chr14	+	24148257	24148477	24148257	24148413	24148641	24148701	2858	0,0,26,5	5,12,0,5	0,2,0,0	1,5,10,4	163	99	0.000572292490847	0.0199261839995	0.0,0.0,1.0,0.378	0.0,0.195,0.0,0.0	0.296
