8	ENSG00000116062	MSH6	chr2	+	47804909	47805707	47804909	47805027	47805617	47805707	8	10,13,39,4	7,7,44,13	7,6,8,7	7,18,30,31	689	99	0.000326499095335	0.00938323015854	0.17,0.211,0.113,0.042	0.126,0.046,0.037,0.031	0.074
60	ENSG00000099797	TECR	chr19	+	14564785	14565123	14564785	14564992	14565065	14565123	60	2,2,0,1	9,10,12,11	0,7,9,1	1,4,4,13	172	99	0.00262587451055	0.0425537552626	0.113,0.103,0.0,0.05	0.0,0.502,0.564,0.042	-0.21
104	ENSG00000293186	NA	chr19	+	53512600	53513392	53512600	53513047	53513197	53513392	104	3,1,0,10	6,1,9,39	0,0,1,1	1,2,33,12	249	99	0.000496459415281	0.0123775394391	0.166,0.284,0.0,0.093	0.0,0.0,0.012,0.032	0.125
152	ENSG00000123136	DDX39A	chr19	-	14409741	14410334	14409741	14409873	14410215	14410334	152	2,6,0,9	2,1,8,1	2,2,2,3	0,0,0,0	441	99	2.02393657389e-13	3.93588199069e-10	0.183,0.574,0.0,0.669	1.0,1.0,1.0,1.0	-0.643
200	ENSG00000119777	TMEM214	chr2	+	27040710	27041694	27040710	27040954	27041243	27041694	200	32,51,63,44	0,5,0,3	35,56,49,45	0,0,0,0	388	99	0.00191606683681	0.033368160973	1.0,0.722,1.0,0.789	1.0,1.0,1.0,1.0	-0.122
202	ENSG00000161048	NAPEPLD	chr7	-	103099775	103103554	103099775	103103122	103103423	103103554	202	49,27,52,52	0,0,33,3	49,14,79,55	0,0,0,3	400	99	0.000869537924194	0.0187884601843	1.0,1.0,0.281,0.811	1.0,1.0,1.0,0.819	-0.182
206	ENSG00000162601	MYSM1	chr1	-	58661405	58663522	58661405	58661511	58663449	58663522	206	31,34,74,39	0,0,0,0	87,38,46,60	2,6,0,0	2037	99	0.000140241772429	0.00508180435	1.0,1.0,1.0,1.0	0.679,0.235,1.0,1.0	0.271
338	ENSG00000058673	ZC3H11A	chr1	+	203801574	203803016	203801574	203801628	203802956	203803016	338	112,65,82,139	0,0,15,2	128,85,93,150	0,0,3,0	1427	99	0.00273676055914	0.0436236642132	1.0,1.0,0.275,0.828	1.0,1.0,0.683,1.0	-0.145
417	ENSG00000130714	POMT1	chr9	+	131509742	131510415	131509742	131509808	131509902	131510415	417	2,4,2,2	0,1,30,15	0,0,0,2	5,6,2,6	193	99	0.00299862112502	0.0460544077128	1.0,0.672,0.033,0.064	0.0,0.0,0.0,0.146	0.406
419	ENSG00000130714	POMT1	chr9	+	131509902	131510415	131509902	131509996	131510259	131510415	419	4,10,19,3	0,0,0,0	1,12,2,7	3,0,0,4	362	99	0.000118060856687	0.00444365830911	1.0,1.0,1.0,1.0	0.084,1.0,1.0,0.324	0.398
471	ENSG00000115556	PLCD4	chr2	+	218633604	218634221	218633604	218633761	218634104	218634221	471	9,8,0,6	0,2,6,3	0,1,9,2	1,0,0,0	442	99	2.88585419316e-05	0.00141479608092	1.0,0.473,0.0,0.309	0.0,1.0,1.0,1.0	-0.305
478	ENSG00000168610	STAT3	chr17	-	42316788	42317224	42316788	42316901	42317181	42317224	478	2,2,32,0	3,4,3,9	3,1,0,1	7,12,23,9	379	99	0.000779333967116	0.0172875831337	0.148,0.116,0.736,0.0	0.101,0.021,0.0,0.028	0.212
549	ENSG00000197912	SPG7	chr16	+	89530682	89532066	89530682	89530808	89531903	89532066	549	9,17,10,5	2,3,2,4	2,10,4,1	1,6,8,5	1194	99	0.00118344757876	0.0232465763451	0.272,0.32,0.293,0.094	0.142,0.121,0.04,0.016	0.165
